output_area,lsoa,iomd_rank,iomd_decile
D130555521071,D13055,396,10
D130555521078,D13055,396,10
D130555521083,D13055,396,10
D130555521084,D13055,396,10
D130555522044,D13055,396,10
D130555522055,D13055,396,10
D130555522058,D13055,396,10
D130555522074,D13055,396,10
D130555522080,D13055,396,10
D130560072072,D13056,398,10
D130565618006,D13056,398,10
D130565618033,D13056,398,10
D130565618035,D13056,398,10
D130565618042,D13056,398,10
D130565618047,D13056,398,10
D130565618053,D13056,398,10
D130565618055,D13056,398,10
D130565619004,D13056,398,10
D130565619011,D13056,398,10
D130565619041,D13056,398,10
D130565619051,D13056,398,10
D130565619052,D13056,398,10
D130565619064,D13056,398,10
D130565619071,D13056,398,10
D130565619075,D13056,398,10
D130565619076,D13056,398,10
D130565620014,D13056,398,10
D130565620015,D13056,398,10
D130565620017,D13056,398,10
D130565620019,D13056,398,10
D130565620022,D13056,398,10
D130565620023,D13056,398,10
D130565620024,D13056,398,10
D130565620027,D13056,398,10
D130565620030,D13056,398,10
D130565620031,D13056,398,10
D130565620049,D13056,398,10
D130565620050,D13056,398,10
D130565620060,D13056,398,10
D130565620062,D13056,398,10
D130565620066,D13056,398,10
D130565620067,D13056,398,10
D130565620068,D13056,398,10
D130565620070,D13056,398,10
D130565620077,D13056,398,10
D130565621005,D13056,398,10
D130565621007,D13056,398,10
D130565621008,D13056,398,10
D130565621009,D13056,398,10
D130565621010,D13056,398,10
D130565621012,D13056,398,10
D130565621013,D13056,398,10
D130565621018,D13056,398,10
D130565621028,D13056,398,10
D130565621036,D13056,398,10
D130565621037,D13056,398,10
D130565621039,D13056,398,10
D130565621044,D13056,398,10
D130565621045,D13056,398,10
D130565621054,D13056,398,10
D130565621056,D13056,398,10
D130565621057,D13056,398,10
D130565621061,D13056,398,10
D130565621063,D13056,398,10
D130565621065,D13056,398,10
D130565621069,D13056,398,10
D130565621073,D13056,398,10
D130565621074,D13056,398,10
D130570036036,D13057,296,8
D130570057057,D13057,296,8
D130570096096,D13057,296,8
D130570097097,D13057,296,8
D130575712005,D13057,296,8
D130575712038,D13057,296,8
D130575712047,D13057,296,8
D130575712049,D13057,296,8
D130575712067,D13057,296,8
D130575712069,D13057,296,8
D130575715002,D13057,296,8
D130575715013,D13057,296,8
D130575715022,D13057,296,8
D130575715068,D13057,296,8
D130575715091,D13057,296,8
D130575715094,D13057,296,8
D130575716028,D13057,296,8
D130575716030,D13057,296,8
D130575716065,D13057,296,8
D130575716075,D13057,296,8
D130575716081,D13057,296,8
D130575716087,D13057,296,8
D130575716088,D13057,296,8
D130575716089,D13057,296,8
D130575716099,D13057,296,8
D130575716100,D13057,296,8
D130575719027,D13057,296,8
D130575719093,D13057,296,8
D130575719104,D13057,296,8
D130575720037,D13057,296,8
D130575720041,D13057,296,8
D130575720051,D13057,296,8
D130575720056,D13057,296,8
D130575720060,D13057,296,8
D130575720062,D13057,296,8
D130575720064,D13057,296,8
D130575720083,D13057,296,8
D130575720090,D13057,296,8
D130575720095,D13057,296,8
D130575724006,D13057,296,8
D130575724020,D13057,296,8
D130575724021,D13057,296,8
D130575724024,D13057,296,8
D130575724026,D13057,296,8
D130575724031,D13057,296,8
D130575724032,D13057,296,8
D130575724040,D13057,296,8
D130575724085,D13057,296,8
D130575724103,D13057,296,8
D130575725074,D13057,296,8
D130575725077,D13057,296,8
D130575725079,D13057,296,8
D130575725102,D13057,296,8
D130575726008,D13057,296,8
D130575726009,D13057,296,8
D130575726029,D13057,296,8
D130575726043,D13057,296,8
D130575726054,D13057,296,8
D130575726055,D13057,296,8
D130575726070,D13057,296,8
D130575726076,D13057,296,8
D130575726086,D13057,296,8
D130575726098,D13057,296,8
D130575726101,D13057,296,8
D130580014014,D13058,326,8
D130580034034,D13058,326,8
D130580050050,D13058,326,8
D130585815008,D13058,326,8
D130585815015,D13058,326,8
D130585815029,D13058,326,8
D130585815067,D13058,326,8
D130585815081,D13058,326,8
D130585815089,D13058,326,8
D130585815091,D13058,326,8
D130585815098,D13058,326,8
D130585815100,D13058,326,8
D130585815106,D13058,326,8
D130585816054,D13058,326,8
D130585816109,D13058,326,8
D130585816113,D13058,326,8
D130585816116,D13058,326,8
D130585816118,D13058,326,8
D130585819007,D13058,326,8
D130585819010,D13058,326,8
D130585819012,D13058,326,8
D130585819049,D13058,326,8
D130585819059,D13058,326,8
D130585819073,D13058,326,8
D130585822018,D13058,326,8
D130585822023,D13058,326,8
D130585822038,D13058,326,8
D130585822048,D13058,326,8
D130585822056,D13058,326,8
D130585822072,D13058,326,8
D130585822084,D13058,326,8
D130585822086,D13058,326,8
D130585822093,D13058,326,8
D130585822099,D13058,326,8
D130585822101,D13058,326,8
D130585822104,D13058,326,8
D130585822107,D13058,326,8
D130585822115,D13058,326,8
D130585825026,D13058,326,8
D130585825028,D13058,326,8
D130585825055,D13058,326,8
D130585825058,D13058,326,8
D130585825071,D13058,326,8
D130585825088,D13058,326,8
D130585825090,D13058,326,8
D130585825102,D13058,326,8
D130585826022,D13058,326,8
D130585826035,D13058,326,8
D130585826041,D13058,326,8
D130585826060,D13058,326,8
D130585826065,D13058,326,8
D130585826068,D13058,326,8
D130585826075,D13058,326,8
D130585826076,D13058,326,8
D130585826087,D13058,326,8
D130585826094,D13058,326,8
D130585826096,D13058,326,8
D130585827009,D13058,326,8
D130585827030,D13058,326,8
D130585827051,D13058,326,8
D130585827062,D13058,326,8
D130585827074,D13058,326,8
D130585827078,D13058,326,8
D130585827105,D13058,326,8
D130585827110,D13058,326,8
D130585827111,D13058,326,8
D130585828003,D13058,326,8
D130585828005,D13058,326,8
D130585828025,D13058,326,8
D130585828042,D13058,326,8
D130585828047,D13058,326,8
D130585828063,D13058,326,8
D130585828069,D13058,326,8
D130585828103,D13058,326,8
D130585828114,D13058,326,8
D130585829001,D13058,326,8
D130585829016,D13058,326,8
D130585829019,D13058,326,8
D130585829020,D13058,326,8
D130585829031,D13058,326,8
D130585829032,D13058,326,8
D130585829053,D13058,326,8
D130585829064,D13058,326,8
D130585829066,D13058,326,8
D130585829079,D13058,326,8
D130585829080,D13058,326,8
D130585829082,D13058,326,8
D130585829095,D13058,326,8
D130585829108,D13058,326,8
D130585829117,D13058,326,8
D130590002002,D13059,382,10
D130590112112,D13059,382,10
D130595918006,D13059,382,10
D130595918016,D13059,382,10
D130595918018,D13059,382,10
D130595918019,D13059,382,10
D130595918031,D13059,382,10
D130595918050,D13059,382,10
D130595918062,D13059,382,10
D130595918074,D13059,382,10
D130595918098,D13059,382,10
D130595918099,D13059,382,10
D130595919011,D13059,382,10
D130595919029,D13059,382,10
D130595919039,D13059,382,10
D130595919040,D13059,382,10
D130595919046,D13059,382,10
D130595919053,D13059,382,10
D130595919055,D13059,382,10
D130595919069,D13059,382,10
D130595919085,D13059,382,10
D130595919103,D13059,382,10
D130595922012,D13059,382,10
D130595922014,D13059,382,10
D130595922032,D13059,382,10
D130595922047,D13059,382,10
D130595922049,D13059,382,10
D130595922059,D13059,382,10
D130595922088,D13059,382,10
D130595922101,D13059,382,10
D130595922104,D13059,382,10
D130595925038,D13059,382,10
D130595925063,D13059,382,10
D130595925075,D13059,382,10
D130595925095,D13059,382,10
D130595925107,D13059,382,10
D130595926007,D13059,382,10
D130595926017,D13059,382,10
D130595926022,D13059,382,10
D130595926036,D13059,382,10
D130595926043,D13059,382,10
D130595926044,D13059,382,10
D130595926052,D13059,382,10
D130595926078,D13059,382,10
D130595926081,D13059,382,10
D130595926094,D13059,382,10
D130595926096,D13059,382,10
D130595926097,D13059,382,10
D130595926105,D13059,382,10
D130595926109,D13059,382,10
D130595926111,D13059,382,10
D130595927003,D13059,382,10
D130595927023,D13059,382,10
D130595927025,D13059,382,10
D130595927027,D13059,382,10
D130595927028,D13059,382,10
D130595927037,D13059,382,10
D130595927041,D13059,382,10
D130595927042,D13059,382,10
D130595927057,D13059,382,10
D130595927065,D13059,382,10
D130595927086,D13059,382,10
D130595927089,D13059,382,10
D130595927102,D13059,382,10
D130595927106,D13059,382,10
D130595927110,D13059,382,10
D130595928005,D13059,382,10
D130595928008,D13059,382,10
D130595928009,D13059,382,10
D130595928013,D13059,382,10
D130595928015,D13059,382,10
D130595928021,D13059,382,10
D130595928033,D13059,382,10
D130595928045,D13059,382,10
D130595928048,D13059,382,10
D130595928051,D13059,382,10
D130595928060,D13059,382,10
D130595928066,D13059,382,10
D130595928070,D13059,382,10
D130595928071,D13059,382,10
D130595928072,D13059,382,10
D130595928073,D13059,382,10
D130595928077,D13059,382,10
D130595928080,D13059,382,10
D130595928084,D13059,382,10
D130595928087,D13059,382,10
D130595928091,D13059,382,10
D130595928093,D13059,382,10
D130600056056,D13060,371,9
D130605011001,D13060,371,9
D130605011060,D13060,371,9
D130605011077,D13060,371,9
D130605013003,D13060,371,9
D130605013008,D13060,371,9
D130605013010,D13060,371,9
D130605013013,D13060,371,9
D130605013017,D13060,371,9
D130605013025,D13060,371,9
D130605013080,D13060,371,9
D130605013090,D13060,371,9
D130605017009,D13060,371,9
D130605017022,D13060,371,9
D130605017024,D13060,371,9
D130605017045,D13060,371,9
D130605017048,D13060,371,9
D130605017059,D13060,371,9
D130605017063,D13060,371,9
D130605017096,D13060,371,9
D130605022004,D13060,371,9
D130605022005,D13060,371,9
D130605022007,D13060,371,9
D130605022011,D13060,371,9
D130605022035,D13060,371,9
D130605022040,D13060,371,9
D130605022046,D13060,371,9
D130605022054,D13060,371,9
D130605022073,D13060,371,9
D130605022082,D13060,371,9
D130605022088,D13060,371,9
D130605022089,D13060,371,9
D130605022097,D13060,371,9
D130605023021,D13060,371,9
D130605023028,D13060,371,9
D130605023033,D13060,371,9
D130605023036,D13060,371,9
D130605023041,D13060,371,9
D130605023042,D13060,371,9
D130605023049,D13060,371,9
D130605023050,D13060,371,9
D130605023051,D13060,371,9
D130605023057,D13060,371,9
D130605023071,D13060,371,9
D130605023076,D13060,371,9
D130605023079,D13060,371,9
D130605023081,D13060,371,9
D130605023086,D13060,371,9
D130605023093,D13060,371,9
D130605024012,D13060,371,9
D130605024016,D13060,371,9
D130605024029,D13060,371,9
D130605024030,D13060,371,9
D130605024032,D13060,371,9
D130605024038,D13060,371,9
D130605024067,D13060,371,9
D130605024070,D13060,371,9
D130605024072,D13060,371,9
D130605024074,D13060,371,9
D130605024091,D13060,371,9
D130605024092,D13060,371,9
D130605024098,D13060,371,9
D130605025020,D13060,371,9
D130605025061,D13060,371,9
D130605025083,D13060,371,9
D130605025094,D13060,371,9
D130605025095,D13060,371,9
D130605026014,D13060,371,9
D130605026015,D13060,371,9
D130605026026,D13060,371,9
D130605026053,D13060,371,9
D130605026055,D13060,371,9
D130605026084,D13060,371,9
D130605026099,D13060,371,9
D130610005005,D13061,296,8
D130610028028,D13061,296,8
D130610035035,D13061,296,8
D130615115003,D13061,296,8
D130615115010,D13061,296,8
D130615115014,D13061,296,8
D130615115020,D13061,296,8
D130615115023,D13061,296,8
D130615115038,D13061,296,8
D130615115040,D13061,296,8
D130615115044,D13061,296,8
D130615118002,D13061,296,8
D130615118006,D13061,296,8
D130615118008,D13061,296,8
D130615118013,D13061,296,8
D130615118022,D13061,296,8
D130615118029,D13061,296,8
D130615118033,D13061,296,8
D130615118043,D13061,296,8
D130615119001,D13061,296,8
D130615119009,D13061,296,8
D130615119012,D13061,296,8
D130615119017,D13061,296,8
D130615119019,D13061,296,8
D130615119024,D13061,296,8
D130615119031,D13061,296,8
D130615119034,D13061,296,8
D130615119036,D13061,296,8
D130615119041,D13061,296,8
D130615119042,D13061,296,8
D130615120004,D13061,296,8
D130615120007,D13061,296,8
D130615120011,D13061,296,8
D130615120016,D13061,296,8
D130615120021,D13061,296,8
D130615120025,D13061,296,8
D130615120026,D13061,296,8
D130615120027,D13061,296,8
D130615120030,D13061,296,8
D130615120032,D13061,296,8
D130615120037,D13061,296,8
D130620043043,D13062,415,10
D130620056056,D13062,415,10
D130620059059,D13062,415,10
D130625212005,D13062,415,10
D130625212007,D13062,415,10
D130625212009,D13062,415,10
D130625212016,D13062,415,10
D130625212018,D13062,415,10
D130625212028,D13062,415,10
D130625212033,D13062,415,10
D130625212039,D13062,415,10
D130625212044,D13062,415,10
D130625212045,D13062,415,10
D130625212047,D13062,415,10
D130625212050,D13062,415,10
D130625212052,D13062,415,10
D130625214008,D13062,415,10
D130625214010,D13062,415,10
D130625214011,D13062,415,10
D130625214013,D13062,415,10
D130625214019,D13062,415,10
D130625214025,D13062,415,10
D130625214026,D13062,415,10
D130625214027,D13062,415,10
D130625214029,D13062,415,10
D130625214040,D13062,415,10
D130625214042,D13062,415,10
D130625214046,D13062,415,10
D130625214049,D13062,415,10
D130625214053,D13062,415,10
D130625214060,D13062,415,10
D130625214064,D13062,415,10
D130625214065,D13062,415,10
D130625216001,D13062,415,10
D130625216002,D13062,415,10
D130625216012,D13062,415,10
D130625216017,D13062,415,10
D130625216024,D13062,415,10
D130625216031,D13062,415,10
D130625216032,D13062,415,10
D130625216034,D13062,415,10
D130625216036,D13062,415,10
D130625216038,D13062,415,10
D130625216057,D13062,415,10
D130625216061,D13062,415,10
D130625216066,D13062,415,10
D130625217003,D13062,415,10
D130625217014,D13062,415,10
D130625217021,D13062,415,10
D130625217022,D13062,415,10
D130625217023,D13062,415,10
D130625217051,D13062,415,10
D130625217058,D13062,415,10
D130625217062,D13062,415,10
D145110000000,D14511,307,8
D145210010010,D14521,357,9
D145210020020,D14521,357,9
D145210030030,D14521,357,9
D145210050050,D14521,357,9
D145210070070,D14521,357,9
D145210110110,D14521,357,9
D145210130130,D14521,357,9
D145210150150,D14521,357,9
D145210160160,D14521,357,9
D145210170170,D14521,357,9
D145210200200,D14521,357,9
D145210240240,D14521,357,9
D145210250250,D14521,357,9
D145210260260,D14521,357,9
D145210290290,D14521,357,9
D145210310310,D14521,357,9
D145210320320,D14521,357,9
D145210330330,D14521,357,9
D145210350350,D14521,357,9
D145210360360,D14521,357,9
D145210370370,D14521,357,9
D145210400400,D14521,357,9
D145210410410,D14521,357,9
D145210440440,D14521,357,9
D145210450450,D14521,357,9
D145210460460,D14521,357,9
D145210470470,D14521,357,9
D145210490490,D14521,357,9
D145210500500,D14521,357,9
D145210530530,D14521,357,9
D145210540540,D14521,357,9
D145210550550,D14521,357,9
D145210560560,D14521,357,9
D145210600600,D14521,357,9
D145210620620,D14521,357,9
D145210630630,D14521,357,9
D145210640640,D14521,357,9
D145210670670,D14521,357,9
D145210680680,D14521,357,9
D145215101060,D14521,357,9
D145215101340,D14521,357,9
D145215103040,D14521,357,9
D145215103120,D14521,357,9
D145215103230,D14521,357,9
D145215110210,D14521,357,9
D145215110610,D14521,357,9
D145215115190,D14521,357,9
D145215115380,D14521,357,9
D145215115430,D14521,357,9
D145215116390,D14521,357,9
D145215116480,D14521,357,9
D145215130510,D14521,357,9
D145215130520,D14521,357,9
D145215132140,D14521,357,9
D145215132280,D14521,357,9
D145215132570,D14521,357,9
D145215133420,D14521,357,9
D145215133590,D14521,357,9
D145215138220,D14521,357,9
D145215138690,D14521,357,9
D145215139080,D14521,357,9
D145215139700,D14521,357,9
D145215140180,D14521,357,9
D145215140300,D14521,357,9
D145215140710,D14521,357,9
D145215405090,D14521,357,9
D145215405100,D14521,357,9
D145215405270,D14521,357,9
D145220020020,D14522,355,9
D145220030030,D14522,355,9
D145220040040,D14522,355,9
D145220050050,D14522,355,9
D145220070070,D14522,355,9
D145220110110,D14522,355,9
D145220120120,D14522,355,9
D145220150150,D14522,355,9
D145220170170,D14522,355,9
D145220190190,D14522,355,9
D145220200200,D14522,355,9
D145220210210,D14522,355,9
D145220220220,D14522,355,9
D145220230230,D14522,355,9
D145220240240,D14522,355,9
D145220250250,D14522,355,9
D145220260260,D14522,355,9
D145220290290,D14522,355,9
D145220300300,D14522,355,9
D145220310310,D14522,355,9
D145220320320,D14522,355,9
D145220330330,D14522,355,9
D145220350350,D14522,355,9
D145220370370,D14522,355,9
D145220390390,D14522,355,9
D145220400400,D14522,355,9
D145220420420,D14522,355,9
D145220430430,D14522,355,9
D145220460460,D14522,355,9
D145220470470,D14522,355,9
D145220480480,D14522,355,9
D145220500500,D14522,355,9
D145220540540,D14522,355,9
D145220580580,D14522,355,9
D145225102060,D14522,355,9
D145225102380,D14522,355,9
D145225102550,D14522,355,9
D145225105080,D14522,355,9
D145225105100,D14522,355,9
D145225108130,D14522,355,9
D145225108140,D14522,355,9
D145225109180,D14522,355,9
D145225109270,D14522,355,9
D145225113340,D14522,355,9
D145225113590,D14522,355,9
D145225119010,D14522,355,9
D145225119360,D14522,355,9
D145225121160,D14522,355,9
D145225121440,D14522,355,9
D145225123450,D14522,355,9
D145225123620,D14522,355,9
D145225126280,D14522,355,9
D145225126490,D14522,355,9
D145225126530,D14522,355,9
D145225126600,D14522,355,9
D145225127410,D14522,355,9
D145225127510,D14522,355,9
D145225129090,D14522,355,9
D145225129520,D14522,355,9
D145225136570,D14522,355,9
D145225136610,D14522,355,9
D145230010010,D14523,351,9
D145230020020,D14523,351,9
D145230030030,D14523,351,9
D145230040040,D14523,351,9
D145230090090,D14523,351,9
D145230100100,D14523,351,9
D145230170170,D14523,351,9
D145230245245,D14523,351,9
D145230250250,D14523,351,9
D145230280280,D14523,351,9
D145230320320,D14523,351,9
D145230330330,D14523,351,9
D145230360360,D14523,351,9
D145230365365,D14523,351,9
D145230380380,D14523,351,9
D145235107120,D14523,351,9
D145235107130,D14523,351,9
D145235107290,D14523,351,9
D145235112160,D14523,351,9
D145235112470,D14523,351,9
D145235117110,D14523,351,9
D145235117200,D14523,351,9
D145235120190,D14523,351,9
D145235120260,D14523,351,9
D145235122060,D14523,351,9
D145235122080,D14523,351,9
D145235122300,D14523,351,9
D145235122440,D14523,351,9
D145235124240,D14523,351,9
D145235124310,D14523,351,9
D145235125150,D14523,351,9
D145235125340,D14523,351,9
D145235131230,D14523,351,9
D145235131370,D14523,351,9
D145235134270,D14523,351,9
D145235134430,D14523,351,9
D145235137350,D14523,351,9
D145235137450,D14523,351,9
D145235402050,D14523,351,9
D145235402410,D14523,351,9
D145235402420,D14523,351,9
D145235402460,D14523,351,9
D145240020020,D14524,340,9
D145240060060,D14524,340,9
D145240070070,D14524,340,9
D145240080080,D14524,340,9
D145240090090,D14524,340,9
D145240120120,D14524,340,9
D145240140140,D14524,340,9
D145240150150,D14524,340,9
D145240170170,D14524,340,9
